id,name,address,lat,lon,biz_type,description,neighborhood,zip,source,hiring_notes,notes,website,phone,created_at
1047,BP,,,,fuel,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1048,BP Shop,,,,convenience,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1049,Napleton Honda Oak Lawn,5800 West 95th Street,,,car,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1050,St. Gerald Catholic Church,,,,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1051,Dream Clean Auto Wash,5811 95th Street,,,car_wash,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1052,Saint Gerald School,,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1053,TGI Fridays,5420 West 95th Street,,,restaurant,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1054,Jiffy Lube,5807 West 95th Street,,,car_repair,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1055,Lakeshore Park,9610 East Shore Drive,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1056,M&M Furniture,5901 West 95th Street,,,furniture,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1057,Gennaro's,,41.7338261,-87.7603199,alcohol,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1058,87th Street & Major,,41.7342621,-87.7625395,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1059,Sherwin-Williams,West 87th Street,41.7336341,-87.7597443,paint,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1060,87th Street & Central,,41.734313,-87.7599187,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1061,87th Street & Long,,41.7341705,-87.7563179,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1062,87th Street & Menard,,41.7342205,-87.7649714,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1063,87th Street & Mayfield,,41.7341576,-87.7682058,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1064,Farmers Insurance - Karolina Budzak,5732 West 87th Street,41.7344073,-87.7637758,insurance,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1065,Taqueria Mi Nuevo San Juan,5730 West 87th Street,41.7345145,-87.7636358,restaurant,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1066,AJ Wholesale Inc,5724 West 87th Street,41.7345089,-87.7633063,wholesale,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1067,Sweet & Cold Foods,West 87th Street,41.7344817,-87.7685517,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1068,Wholesale Abu Aseel,5860 West 87th Street,41.7345094,-87.7681081,wholesale,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1069,Subway,5728 West 87th Street,41.7345233,-87.7634334,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1070,Delta Lounge,West 87th Street,,,bar,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1071,Duke's Ace Hardware,5634 West 87th Street,,,doityourself,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1072,Burbank Fire Department,8455 Mayfield Avenue,,,fire_station,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1073,Oak Lawn Produce Neighborhood Market,5601 West 87th Street,,,convenience,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1074,Shell,5601 West 87th Street,,,fuel,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1075,U.S. Bank,West 87th Street,,,bank,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1076,7-Eleven,5560 West 87th Street,,,convenience,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1077,Fifth Third Bank,5750 West 87th Street,,,bank,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1078,Mobil,5560 West 87th Street,,,fuel,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1079,Saint Albert School,,41.747086,-87.7590571,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1080,79th Street & Central,,41.748689,-87.7611579,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1081,79th Street & Menard,,41.7488166,-87.7655342,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1082,79th Street & Major,,41.7488622,-87.7631063,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1083,79th Street & Linder,,41.7489513,-87.7587128,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1084,79th Street & State Road,,41.748737,-87.7582516,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1085,Jacqueline Kennedy Elementary School,7644 South Central Avenue,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1086,Rice Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1087,Burbank Center,,,,retail,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1088,Stickney Township South Clinic,5635 State Road,,,clinic,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1089,Luther Burbank Elementary School,8235 Linder Avenue,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1090,Walgreens,5555 79th Street,,,chemist,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1091,Rebel,5550 79th Street,,,convenience,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1092,Mobil,5550 79th Street,,,fuel,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1093,Saint Laurence High School,,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1094,Kojak's,5600 79th Street,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1095,Saint Albert the Great Catholic Church,,,,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1096,Stormwater Detention Area,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1097,Durbins,5406 79th Street,,,restaurant,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1098,Masjid Al-Istiqamah,7950 South Central Avenue,,,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1099,JR's,5403 79th Street,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1100,Lapham-Hickey Steel,5500 West 73rd Street,41.7601311,-87.7594624,company,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1101,St. Laurence H.S.,,41.7542645,-87.7603361,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1102,7424 S Central,,41.7567151,-87.7608746,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1103,7600 S Central,,41.7546739,-87.7608542,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1104,73rd Street & Linder,,41.7600061,-87.7593138,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1105,Rain Gage at Bedford Park,,41.7580556,-87.7680556,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1106,ComEd Bedford 138kV-345kV Substation,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1107,Bedford - Hayford 138 kV,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1108,Beford - Hayford 138 kV,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1109,Burbank Police Department,5650 West 75th Place,,,police,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1110,Oak Lawn Bible Church,,41.7206177,-87.7551292,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1111,Pilgrim Faith United Church,,41.7211441,-87.7478302,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1112,Ashburn,,41.7417674,-87.7125792,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1113,Starbucks,5135 West 95th Street,41.7195542,-87.7494435,cafe,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1114,Smashburger,5139 West 95th Street,41.7195382,-87.7496313,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1115,Krause's Gaslight Grill,5130 West 95th Street,41.7201909,-87.7495079,bar,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1116,Oak Lawn,,41.7197874,-87.7480662,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1117,Oak Lawn,9525 Tulley Avenue,41.7193529,-87.7491924,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1118,95th Street & 52nd Avenue,,41.7198126,-87.7500645,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1119,95th Street & 51st Avenue (Metra),,41.7198304,-87.7482696,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1120,95th Street & Museum Drive (Metra),,41.7201005,-87.7471217,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1121,Cold Stone Creamery,5120 West 95th Street,41.7203662,-87.7486719,ice_cream,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1122,Miracle-Ear,5122 West 95th Street,41.7203542,-87.7488865,hearing_aids,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1123,Potbelly,,41.7195871,-87.74916,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1124,AT&T,5251 West 95th Street,41.7196587,-87.7521399,mobile_phone,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1125,Lou Malnati's Pizzeria,5261 West 95th Street,41.7196553,-87.7523842,restaurant,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1126,Cork and Bean,4931 West 95th Street,41.7198079,-87.7445237,cafe,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1127,Oak Lawn Police Department,9446 Raymond Avenue,41.7206156,-87.7532147,police,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1128,Oak Lawn Fire Department Station #3,9446 Raymond Avenue,41.7206016,-87.7538262,fire_station,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1129,Asurion Tech Repair & Solutions,5126 West 95th Street,41.7203545,-87.7490382,electronics_repair,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1130,Baskin-Robbins,9500 50th Court,41.7195969,-87.7470507,ice_cream,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1131,95th Street & Brandt,,41.7201505,-87.7445106,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1132,Tank Memorial,,41.7201365,-87.7469461,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1133,95th Street & 54th Avenue,,41.7199485,-87.7552261,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1134,95th Street & Raymond,,41.7199889,-87.7525553,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1135,95th Street & 53rd Avenue,,41.7197562,-87.7532754,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1136,Rita's Italian Ice,5136 West 95th Street,41.7201169,-87.7500872,ice_cream,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1137,Oak Lawn Village Hall,9446 Raymond Avenue,41.7209525,-87.7532897,townhall,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1138,Eco Friendly Dentistry,4934 West 95th Street,41.7206869,-87.7451405,dentist,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1139,Southwest Sub District,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1140,Deja Brew,5219 West 95th Street,,,pub,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1141,Oak Lawn Metra Station,9525 Tulley Avenue,,,train_station,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1142,The Children's Museum in Oak Lawn,5100 Museum Drive,,,commercial,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1143,51st Avenue Station,,,,retail,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1144,AT&T Oak Lawn Central Office,4918 West 95th Street,,,office,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1145,Johnson-Phelps VFW Post #5220,9514 South 52nd Avenue,,,social_centre,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1146,BMO,5151 West 95th Street,,,bank,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1147,DaVita Dialysis,5020 West 95th Street,,,clinic,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1148,Covington Elementary School,9130 South 52nd Avenue,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1149,Krause's Gaslight Grill,,,,bar,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1150,Coach Home,,,,yes,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1151,Dunkin',9500 50th Court,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1152,Oak Lawn Public Library,9427 Raymond Avenue,,,library,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1153,Byline Bank,5400 West 95th Street,,,bank,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1154,Oak Lawn Christian Church,,,,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1155,87th St & Lavergne/49th Court,,41.7345654,-87.7455483,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1156,87th Street & 50th Avenue,,41.734331,-87.7462321,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1157,87th Street & Leclaire,,41.7345199,-87.7479529,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1158,87th Street & 51st Avenue,,41.7342857,-87.7486478,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1159,87th Street & Laramie/Stevens,,41.7344758,-87.7503719,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1160,87th Street & Stevens/Laramie,,41.7342564,-87.750968,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1161,87th Street & Lockwood,,41.7344352,-87.7527904,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1162,87th Street & Long/53rd Avenue,,41.7343797,-87.7558912,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1163,Crab King Cajun Boil & Bar,8708 South Cicero Avenue,,,restaurant,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1164,Fairplay Foods,8700 South Cicero Avenue,,,supermarket,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1165,Harr Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1166,Brandt Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1167,Lewandowski Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1168,Marketplace of Oak Lawn,,,,retail,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1169,Heather's Playground,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1170,Phillips Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1171,Commisioners Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1172,Former Brandt School,8901 52nd Avenue,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1173,Jordan Baptist Church,,,,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1174,PNC Bank,4900 West 87th Street,,,bank,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1175,Former Brandt Elementary School,8901 52nd Avenue,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1176,Church of Christ,,41.7430884,-87.7511641,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1177,First Baptist Church of Burbank,,41.7477025,-87.7487524,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1178,South Stickney Sanitary District Water Tower,,41.7503138,-87.7457883,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1179,Bob's Discount Furniture,7760 South Cicero Avenue,41.752558,-87.7452823,furniture,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1180,HomeGoods,South Cicero Avenue,41.7511938,-87.7452371,houseware,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1181,Tony's Fresh Market,7770 South Cicero Avenue,41.7518701,-87.7453927,supermarket,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1182,Fresenius Kidney Care,4811 77th Street,41.7538859,-87.7438415,clinic,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1183,L.A. Tan,5404 79th Street,41.7496214,-87.7555546,beauty,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1184,79th Street & Long,,41.7487855,-87.7560719,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1185,79th Street & Lockwood,,41.7490291,-87.7533726,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1186,79th Street & Laramie,,41.7488858,-87.751218,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1187,79th Street & Leclarie,,41.7489159,-87.7488332,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1188,79th Street & Lavergne,,41.7491659,-87.7460684,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1189,79th Street & Lamon,,41.7490117,-87.7439236,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1190,Burbank Station,,,,retail,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1191,Louis S. Viverito Senior Center,7745 Leamington Avenue,,,community_centre,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1192,Owens Park,,,,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1193,McDonald's,5355 79th Street,,,fast_food,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1194,Burbank Town Center,,,,retail,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1195,Richard Byrd Elementary School,8259 Lavergne Avenue,,,school,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1196,Archangel Michael Eastern Orthodox Church,,,,place_of_worship,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1197,BP,5149 79th Street,,,fuel,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1198,BP Shop,5149 79th Street,,,convenience,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1199,Citgo,5049 79th Street,,,fuel,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1200,Kohl's,7608 La Crosse Avenue,41.7553796,-87.7454443,department_store,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1201,Harbor Freight Tools,7600 La Crosse Avenue,41.7559718,-87.7444537,hardware,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1202,Forman Mills,4829 77th Street,41.754076,-87.7451371,department_store,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1203,Shoe Carnival,4835 77th Street,41.7545702,-87.7451505,shoes,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1204,73rd Street & Lockwood,,41.7599064,-87.7539894,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1205,73rd Street & Leamington,,41.7601265,-87.7498936,other,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1206,Fuller's Carwash,7459 South State Road,,,car_wash,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1207,Extended Stay America - Chicago Midway,7524 State Road,,,hotel,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1208,Costco Business Center,7300 South Cicero Avenue,,,wholesale,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1209,FedEx Home Delivery,5151 West 73rd Street,,,post_depot,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1210,Target,7100 South Cicero Avenue,,,department_store,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1211,The Home Depot,7200 South Cicero Avenue,,,doityourself,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1212,Bedford City Square,,,,retail,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1213,Walmart Supercenter,7050 South Cicero Avenue,,,supermarket,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1214,Ford City West,,,,retail,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1215,Air Team Vehicle Emissions Testing Station - Bedford Park,5213 West 70th Place,,,vehicle_inspection,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1216,Unilogic,7373 South Lockwood Avenue,,,warehouse,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1217,International Paper,5300 West 73rd Street,,,yes,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
1218,The Shoppes at Bedford Park,,,,retail,,Burbank,60459,osm,,,,,2026-05-02 01:12:48
